full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,diameter,H
"  3209 Buchwald (1982 BL1)",2.192596397817897,.05307878788307459,5.231876887406711,128.2768178624544,31.03873434462995,2.076216038704928,2.308976756930867,3.2467305437948,23253,0,5.818,13.4
"  1513 Matra (1940 EB)",2.192724381892766,.098727483915166,3.97713548970449,136.2177963188205,27.17690132018216,1.976242220749056,2.409206543036476,3.24701482037374,24757,0,6.603,13.33
" 11438 Zeldovich (1973 QR1)",2.192836934264939,.1933641184945082,2.837346250057415,202.8602298562585,105.1000642335457,1.768820953468599,2.616852915061279,3.2472648271096,16251,0,5.037,13.6
"  3356 Resnik (1984 EU)",2.192861164366421,.11363853995047,4.096187305847361,108.2932198888934,157.8689251028199,1.943667623333733,2.442054705399108,3.24731864901428,31275,0,4.823,13.0
"  4638 Estens (1989 EG)",2.193040890101696,.09020237597677042,3.505626123790735,277.2261035407903,260.2277912014075,1.995223391200311,2.390858389003081,3.24771787995942,22739,0,4.595,13.6
"  7343 Ockeghem (1992 GE2)",2.193108593555296,.1388627704151118,3.958209867498611,4.391499950490915,44.04529578601191,1.888567458433018,2.497649728677573,3.24786827620704,23223,0,3.891,14.0
"  4080 Galinskij (1983 PW)",2.193194329776432,.2110546297753794,3.799122172043537,222.0445765167641,96.17253291867533,1.730310512480006,2.656078147072858,3.24805873372134,27934,0,,13.3
"  2703 Rodari (1979 FT2)",2.193754614131635,.05707902275151467,6.032266033388184,49.43506248524805,171.2134268865411,2.068537244600375,2.318971983662895,3.24930346111947,24226,0,,13.5
"  7276 Maymie (1983 RE)",2.193843122626256,.1543605344306709,5.526399424812701,289.4964988419604,338.2445323752804,1.855200325760616,2.532485919491897,3.24950010607931,12598,0,,13.9
"  2780 Monnig (1981 DO2)",2.193947167211839,.1158108884946857,5.467472889271262,274.9476830174821,312.2745896232776,1.939864196466637,2.448030137957041,3.24973127363428,24283,0,4.842,13.6
" 13374 (1998 VT10)",2.193952000569365,.1325367734083152,4.037791353368373,53.06334959736026,208.2629578939433,1.903172681401184,2.484731319737547,3.24974201258141,17030,0,,13.5
"  3927 Feliciaplatt (1981 JA2)",2.193956394758394,.1354671616635548,1.953013001496077,255.4509974912262,26.18508963925244,1.896747349146869,2.491165440369919,3.24975177577667,14361,0,3.995,13.9
"  4339 Almamater (1985 UK)",2.19441026405834,.1780548265160522,2.165369035753218,300.3374190285291,73.21898297245552,1.803684925186388,2.585135602930293,3.25076025446385,25676,0,4.156,14.0
" 36360 (2000 OH3)",2.194434791696974,.1447615952475219,9.058198528178517,318.6194951631913,90.62622375970078,1.876764910584257,2.512104672809692,3.25081475682623,12177,0,,13.9
" 51367 (2000 UD104)",2.194591070117185,.1906347497606144,6.488705528723953,338.6246285197424,283.5301782840519,1.776225750638516,2.612956389595853,3.25116202704911,13654,0,,14.0
"  2949 Kaverznev (1970 PR)",2.194605478813578,.1401791623749376,4.866441168346702,163.1510522229203,130.7949099174186,1.886967521050042,2.502243436577114,3.25119404559969,23724,0,6.959,13.1
"  4935 Maslachkova (1985 PD2)",2.194627442138136,.1468695089253516,5.726834263879039,122.623865940402,275.2263714801674,1.872303587437207,2.516951296839064,3.25124285200889,24255,0,5.327,13.2
" 19230 Sugazi (1993 TU)",2.195223268611567,.1284279111104875,4.371603737961295,334.7851043087072,328.121683532923,1.913295329802646,2.477151207420487,3.25256697746331,15279,0,,13.9
"  4536 Drewpinsky (1987 DA6)",2.195224271019311,.08293040624055914,4.174093163870792,313.5222069463086,237.2552915451617,2.013173430434544,2.377275111604078,3.25256920529959,24395,0,3.721,13.6
" 13696 (1998 HU43)",2.195417659739932,.1374456862242971,7.220929530570418,37.85612389950627,17.32150778024535,1.893666972948036,2.497168346531827,3.25299901836606,14351,0,3.892,13.8
" 16416 (1987 SM3)",2.195470962437028,.1040963813654747,5.942958284940165,307.2267999591243,309.7579700715279,1.966930379854358,2.424011545019699,3.25311748876714,14861,0,3.378,14.0
"  7185 (1991 VN1)",2.195586493585159,.09629060326017468,5.706907942664991,115.0993632521021,137.8807465778403,1.984172145607952,2.407000841562366,3.25337427285759,13862,0,4.447,13.7
"  2362 Mark Twain (1976 SH2)",2.195733968045269,.1926404734261912,3.949641003329516,9.038103012342933,350.7572009513735,1.772746736923059,2.618721199167479,3.25370206523044,24373,0,4.331,13.3
"  6540 Stepling (1982 SL1)",2.195757073037591,.1709828114358829,4.679536960212432,192.8708073153265,182.7284370053711,1.820320355459399,2.571193790615784,3.25375342183381,12731,0,5.159,13.6
"  2709 Sagan (1982 FH)",2.195788240632196,.0696612140165819,2.732146006389363,241.1190948153567,308.4346550108946,2.042826966066423,2.348749515197969,3.2538227000081,21574,0,6.559,13.0
"  2625 Jack London (1976 JQ2)",2.195841706437541,.1415344776020238,4.460200522226994,128.7566778125819,170.6981864191866,1.885054397620167,2.506629015254915,3.25394154296405,23134,0,,13.4
"  4508 Takatsuki (1990 FG1)",2.195918249268336,.08445895990051894,1.981036548097266,92.92120502434702,147.5540922450542,2.010453277908564,2.381383220628109,3.2541116836896,24435,0,4.528,13.6
"  6519 Giono (1991 CX2)",2.195951946820372,.1563445396818309,5.716801094855509,165.7387101477157,109.2350007545872,1.85262685053132,2.539277043109424,3.25418658813003,13738,0,4.600,14.0
"  2540 Blok (1971 TH2)",2.196382507538109,.05130262420114446,1.265879726874912,183.5199801906896,261.0635890403026,2.083702321151914,2.309062693924304,3.25514370852094,24733,0,5.671,13.1
" 10134 (1993 HL6)",2.196477424646873,.1440413060847487,7.526128891322343,215.6147500719518,346.0922284986746,1.880093947615073,2.512860901678674,3.25535471832892,18588,0,4.590,13.8
"  8256 Shenzhou (1981 UZ9)",2.196691233686054,.2495765421022088,6.855395795999589,42.26127444797842,21.33119519469357,1.648448631516454,2.744933835855654,3.2558300529678,13243,0,,13.6
"  3679 Condruses (1984 DT)",2.196835448061782,.220151272471862,3.848568393199429,309.1075170628687,64.39717291750161,1.713199328759687,2.680471567363876,3.25615067964326,24218,0,5.192,13.5
"  6831 (1991 UM1)",2.19684631812095,.2053308205197958,4.590926292688685,335.7454021404045,354.0565604604235,1.745766061065283,2.647926575176617,3.25617484708445,23866,0,4.426,13.8
"  6943 Moretto (1978 VR4)",2.19686109484969,.1142182925455503,4.101633779058505,227.4851074616153,239.8131550414407,1.94593937163621,2.44778281806317,3.25620770033387,23281,0,4.058,14.0
"  3009 Coventry (1973 SM2)",2.196894126299856,.2051777023994282,4.557646387441496,8.486465893929367,316.4256999622293,1.746140437050852,2.647647815548859,3.25628113988834,16257,0,3.752,13.7
" 17598 (1995 KE2)",2.197169207261476,.088105012457521,6.770882566737254,80.01787691778156,164.4851776766355,2.003587586884422,2.39075082763853,3.2568927549241,12792,0,4.861,14.0
"  4798 Mercator (1989 SU1)",2.197373912948838,.1095783602304401,3.659110106566267,93.5961373823732,161.0333611335581,1.956589282754759,2.438158543142918,3.25734792241631,22810,0,5.018,13.4
"  2213 Meeus (1935 SO1)",2.19774406820705,.2272562169897542,5.33205127732445,126.9326647007928,222.1827514009982,1.698293065354644,2.697195071059457,3.25817102441313,30075,0,4.889,13.4
"  5951 Alicemonet (1986 TZ1)",2.198050676642414,.2178958156498988,5.372624249869451,88.35042912517143,286.3038274977049,1.719104631615603,2.676996721669226,3.25885287193287,24103,0,5.894,13.2
"  2110 Moore-Sitterly (1962 RD)",2.198134132840428,.1772594470866099,1.130830516379161,140.4626075417739,192.745303096939,1.808494091830929,2.587774173849927,3.25903847323976,22781,0,5.728,13.3
"  8817 Roytraver (1985 JU1)",2.198266802954114,.133764379038996,5.082868948746185,90.38100199626645,180.6582428341047,1.904217009094918,2.49231659681331,3.25933353043555,14835,0,4.527,13.9
"  1820 Lohmann (1949 PO)",2.19829536133011,.2098306229166804,4.999244689797889,145.1742872124597,169.0479996367983,1.737025676307364,2.659565046352856,3.2593970451836,34349,0,5.349,13.2
"  4570 Runcorn (1985 PR)",2.19830823319832,.1086416816404106,5.014400846450429,349.2056187986574,208.8245325690003,1.959480329979695,2.437136136416945,3.25942567276798,22719,0,3.944,13.2
"  4669 Hoder (1987 UF1)",2.19837561108992,.1897216237778275,4.485989971108385,104.3863163704859,261.8744877406583,1.781296220480366,2.615455001699473,3.25957552544271,15809,0,3.852,13.7
"  6969 Santaro (1991 VF5)",2.198622417858485,.03166694068615537,7.107639419443062,148.6675660191807,305.0513885060316,2.128998772160909,2.268246063556062,3.26012445885334,15928,0,6.177,13.4
"  3364 Zdenka (1984 GF)",2.198873895544791,.1042172568998722,5.548840558969075,145.9969360587444,108.4289472373687,1.969713289882377,2.428034501207205,3.26068381274174,29120,0,5.399,13.4
"  5049 Sherlock (1981 VC1)",2.198881733032596,.1614446309160225,2.942773547928306,50.13579079035733,316.6841691823759,1.843884083215165,2.553879382850028,3.26070124593273,22249,0,5.042,13.6
" 29661 (1998 WT20)",2.199182200204701,.1351608528275318,4.238260225268136,206.5473094085535,30.45339874818201,1.901938858501906,2.496425541907496,3.26136960872096,9632,0,3.877,14.0
" 10522 (1990 SN3)",2.199190489735733,.2138846540647904,5.192509458495983,34.61275188597768,281.9691721145335,1.728817392616029,2.669563586855437,3.26138804870064,24193,0,,14.0
"  6196 Bernardbowen (1991 UO4)",2.199307382151861,.0941615833718123,6.196007539801681,336.7710344759084,322.8287325263504,1.992217116727127,2.406397647576596,3.26164807842284,13293,0,,13.8
"  5681 Bakulev (1990 RS17)",2.199411632455409,.1901281913258985,5.196884723636154,322.9098698940472,7.208834263849063,1.78124147679552,2.617581788115298,3.26187999132035,23170,0,,13.8
"  1798 Watts (1949 GC)",2.199604268898602,.1219399202475365,6.193658750704236,44.26852051164704,4.196724139716435,1.931384699772965,2.467823838024238,3.26230854051203,30152,0,6.631,13.0
"  6556 Arcimboldo (1989 YS6)",2.199689755833246,.1331464350382656,4.987029402034556,103.404289689201,286.6626604165905,1.906808906653856,2.492570605012636,3.2624987252675,14783,0,5.000,13.5
"  4795 Kihara (1989 CB1)",2.19984437733082,.1524674261641531,5.106588582951105,133.9048282981161,132.2584647554678,1.864439767157506,2.535248987504135,3.26284272466702,15781,0,4.088,13.8
"  9780 Bandersnatch (1994 SB)",2.200139645820875,.1014398476208641,6.25928346549729,297.5856754586913,201.4051504900476,1.976957815404183,2.423321476237566,3.26349966680013,16408,0,5.834,13.3
"  5275 Zdislava (1986 UU)",2.200147537966264,.2542681700088786,6.056227836421189,236.0932969814934,108.4756440926011,1.640720049738043,2.759575026194486,3.26351722661979,24103,0,,13.8
"  6243 Yoder (1990 OT3)",2.200687421474916,.05126479615488548,3.871787532148326,305.474844251148,236.5340204729404,2.087869629412384,2.313505213537448,3.26471852824836,24247,0,3.862,13.6
" 13538 (1991 ST)",2.201043319041818,.2198677883468911,6.849692219492277,79.51735548673582,229.3504356944904,1.717104792428393,2.684981845655243,3.26551052102141,23731,0,4.762,13.7
"  4942 Munroe (1987 DU6)",2.20157160585814,.13577128197991,3.833201556996522,278.0906837526187,11.26477830218738,1.902661406560211,2.500481805156069,3.26668625640049,22559,0,3.453,13.5
"  3236 Strand (1982 BH1)",2.201626362313403,.1443826713166818,1.108291310922128,217.2949873809881,214.1514532771284,1.883749666881365,2.519503057745441,3.26680812838838,16874,0,5.036,13.5
"  6669 Obi (1994 JA1)",2.20178179146405,.2134712988710812,6.21840865299033,49.48093588704138,255.020550814206,1.731764572609523,2.671799010318577,3.26715407685373,24695,0,6.170,13.1
"  1480 Aunus (1938 DK)",2.202051577598978,.1092696040138432,4.861998767795578,63.67679111939903,64.85301526489141,1.961434273696679,2.442668881501277,3.26775458586476,27947,0,6.385,13.1
"  1610 Mirnaya (1928 RT)",2.202057651860155,.1993567149656668,2.199533835236917,359.7312825252015,14.70558746075257,1.763062672220304,2.641052631500005,3.26776810680725,32675,0,6.075,13.4
"  3743 Pauljaniczek (1983 EW)",2.202071944060007,.1490587695798042,3.327646308349111,167.7955444443926,72.31585022346832,1.873833809552214,2.530310078567799,3.26779992046385,13799,0,4.621,13.7
"  3107 Weaver (1981 JG2)",2.202199822880119,.2072547783512218,1.601215120337399,271.5465704952058,50.35765506810397,1.745783386704,2.658616259056237,3.2680845763304,23835,0,5.782,13.4
"  2910 Yoshkar-Ola (1980 TK13)",2.202578251472939,.1561659874577977,2.941749413410669,44.25282638722738,326.2218840231982,1.858610443878598,2.54654605906728,3.26892699973151,14215,0,4.054,13.2
" 10617 Takumi (1997 UK24)",2.202651256688408,.08992260142758773,4.542124501533092,300.9130860136686,67.38157049347352,2.004583125649241,2.400719387727575,3.26908952564676,23672,0,4.543,13.4
"  6889 (1971 RA)",2.202700157783377,.1959542882523486,4.836666890069923,86.58278496868405,233.6041753576133,1.7710716161316,2.634328699435155,3.26919839191245,22775,0,3.946,13.8
"  2282 Andres Bello (1974 FE)",2.202909053709848,.08002451477025191,4.983240271703518,207.7860664240587,238.480628286547,2.026622325603722,2.379195781815973,3.26966346094308,20032,0,,13.2
"  3493 Stepanov (1976 GR6)",2.202969986257865,.0877248624736528,5.97508135947041,122.1419887544821,76.81652792391044,2.009714747179808,2.396225225335921,3.26979912040425,15303,0,6.300,13.1
"  5970 Ohdohrikouen (1991 JS1)",2.203052559614079,.1631177043279966,4.327904363979781,122.5379594093976,166.5376288785328,1.843695683575914,2.562409435652244,3.2699829636835,14237,0,3.894,13.8
"  4519 Voronezh (1976 YO4)",2.203101425851415,.05958429426278776,3.207488175503879,162.554824965838,185.6408401827736,2.071831182202717,2.334371669500113,3.2700917622564,22647,0,5.000,13.6
"  3279 Solon (9103 P-L)",2.203104367098496,.1739054850212358,3.164804990411978,191.9330934002533,166.7711677954845,1.819972433585829,2.586236300611163,3.27009831085486,20980,0,,13.1
"  1451 Grano (1938 DT)",2.203277396303544,.1174579670523843,5.108605164821502,175.2872202715039,51.91095750447883,1.94448491248126,2.462069880125829,3.2704835628855,20532,0,6.170,13.1
"  2902 Westerlund (1980 FN3)",2.203312409348945,.1985322564972036,4.377165637452455,178.4251452346444,158.9581209731854,1.765883824952608,2.640740993745281,3.27056152177841,18023,0,4.120,14.0
"  6177 Fecamp (1986 CE2)",2.203450129796507,.0752218735126666,5.681411653817409,1.135008339322908,139.6487546207346,2.037702482841486,2.369197776751529,3.27086817159788,24787,0,4.795,13.5
"  3173 McNaught (1981 WY)",2.204049758578134,.2101923866234326,7.794735832905445,79.2786912585387,219.2724496770179,1.740775279585796,2.667324237570472,3.27220342314101,14923,0,6.026,13.0
"  3221 Changshi (1981 XF2)",2.204087786329385,.1536109845077304,3.651696940190585,78.61106782619974,233.4153279377961,1.865515691529864,2.542659881128906,3.27228810934698,23816,0,5.998,13.0
"  3656 Hemingway (1978 QX)",2.20413276471179,.1399679273620414,.808828462998744,314.4953790387683,301.1102613808827,1.895624870004315,2.512640659419266,3.27238827525987,23785,0,5.291,13.4
"  4890 Shikanosima (1982 VE4)",2.204337189445383,.149729119043316,3.655429398447916,100.2809087969738,185.3288834975054,1.874283723995307,2.53439065489546,3.27284353772589,12652,0,4.656,13.6
" 11023 (1986 QZ)",2.204613519233674,.1897731353720144,3.977720369677666,118.9912951550078,230.6386243838159,1.786237099405169,2.62298993906218,3.27345896932258,11554,0,,14.0
"  6681 Prokopovich (1972 RU3)",2.204644330437626,.145186464122066,4.779167081264289,42.28606052872349,302.423799034708,1.884559815454627,2.524728845420624,3.27352759329915,16841,0,4.288,13.7
"  4654 Gor''kavyj (1977 RJ6)",2.204658391326955,.1643768133422291,5.53063063565557,23.87956190634105,245.6421446057257,1.842263670452425,2.567053112201485,3.27355891044765,24163,0,,14.0
"  7851 Azumino (1996 YW2)",2.204730823823095,.1629977714930328,5.026368253488305,297.0248107385633,353.5700034213547,1.845364612797933,2.564097034848258,3.27372023747564,17337,0,4.966,13.4
" 15491 (1999 CW85)",2.204755187723606,.216921211586021,5.186356193985176,326.9388877079655,351.4505307579467,1.726497021152036,2.683013354295175,3.27377450315764,21657,0,4.924,13.6
"  2568 Maksutov (1980 GH)",2.205217316724529,.1880176279117161,8.032602011258794,87.54015419577568,195.0950910013312,1.790597587804144,2.619837045644914,3.2748038592225,24334,0,4.644,13.4
"  4632 Udagawa (1987 YB)",2.205548484858159,.1729578409575044,6.488598602516102,85.30527836527905,315.6521969878241,1.824081580789997,2.587015388926321,3.27554157658217,14755,0,,13.6
" 11145 Emanuelli (1997 QH1)",2.205612691974847,.1407450630677996,5.117838627133452,277.047295927114,350.2310603330582,1.895183594539707,2.516041789409986,3.27568461216649,15925,0,4.694,13.8
"  9541 Magri (1983 CH)",2.205632834597121,.09494549941744548,5.970041728742833,97.91457047954742,343.3280972750541,1.996217923584782,2.415047745609461,3.27572948475136,12683,0,4.435,13.7
"  3258 Somnium (1983 RJ)",2.205818003726385,.1966587032142719,7.555127041459976,45.01223782265853,296.9084706893397,1.77202469558686,2.63961131186591,3.27614200357412,14216,0,,13.2
"  2087 Kochera (1975 YC)",2.206032779719009,.05826638552461681,1.828906387478925,95.62764675677002,319.8643114171744,2.077495223295959,2.334570336142059,3.27662050210205,27477,0,,13.1
"  7241 Kuroda (1990 VF3)",2.206208342958729,.136760200329265,4.332388977704225,105.9256964923008,236.2099840342904,1.904486848007597,2.50792983790986,3.27701165600576,13682,0,4.804,13.8
